10	Counter-Strike	http://www.metacritic.com/game/pc/half-life-counter-strike
13640	Tom Clancy's Ghost Recon: Advanced Warfighter	http://www.metacritic.com/game/pc/tom-clancys-ghost-recon-advanced-warfighter
13700	Savage 2: A Tortured Soul	http://www.metacritic.com/game/pc/savage-2-a-tortured-soul
15080	Rayman: Raving Rabbids	http://www.metacritic.com/game/pc/rayman-raving-rabbids
15130	Beyond Good & Evil	http://www.metacritic.com/game/pc/beyond-good-evil
15170	Heroes of Might and Magic V	http://www.metacritic.com/game/pc/heroes-of-might-and-magic-v
15200	Silent Hunter: Wolves of the Pacific	http://www.metacritic.com/game/pc/silent-hunter-wolves-of-the-pacific
15210	Silent Hunter III	http://www.metacritic.com/game/pc/silent-hunter-iii
15220	Blazing Angels: Squadrons of WWII	http://www.metacritic.com/game/pc/blazing-angels-squadrons-of-wwii
15230	Blazing Angels 2: Secret Missions of WWII	http://www.metacritic.com/game/pc/blazing-angels-2-secret-missions-of-wwii
15310	The Settlers: Heritage of Kings	http://www.metacritic.com/game/pc/heritage-of-kings-the-settlers
15370	Heroes of Might and Magic V: Tribes of the East	http://www.metacritic.com/game/pc/heroes-of-might-and-magic-v-tribes-of-the-east
15380	Heroes of Might and Magic V: Hammers of Fate	http://www.metacritic.com/game/pc/heroes-of-might-and-magic-v-hammers-of-fate
15520	AaAaAA!!! - A Reckless Disregard for Gravity	http://www.metacritic.com/game/pc/aaaaaaaaaaaaaaaaaaaaaaaaa!!!---a-reckless-disregard-for-gravity
16300	Everyday Shooter	http://www.metacritic.com/game/pc/everyday-shooter
16710	Insecticide Part 1	http://www.metacritic.com/game/pc/insecticide-episode-1
16810	Sid Meier's Civilization IV: Colonization	http://www.metacritic.com/game/pc/sid-meiers-civilization-iv-colonization
17020	Global Agenda	http://www.metacritic.com/game/pc/global-agenda
17050	Global Agenda - Demo	http://www.metacritic.com/game/pc/global-agenda
17080	Tribes: Ascend	http://www.metacritic.com/game/pc/tribes-ascend
17100	Children of the Nile	http://www.metacritic.com/game/pc/immortal-cities-children-of-the-nile
17110	Children of the Nile Demo	http://www.metacritic.com/game/pc/immortal-cities-children-of-the-nile
17140	Hinterland	http://www.metacritic.com/game/pc/hinterland
17390	Spore	http://www.metacritic.com/game/pc/spore
17410	Mirror's Edge	http://www.metacritic.com/game/pc/mirrors-edge
17430	Need for Speed: Undercover	http://www.metacritic.com/game/pc/need-for-speed-undercover
17440	Spore: Creepy & Cute Parts Pack	http://www.metacritic.com/game/pc/spore-creepy-cute-parts-pack
17470	Dead Space	http://www.metacritic.com/game/pc/dead-space
17480	Command and Conquer: Red Alert 3	http://www.metacritic.com/game/pc/command-conquer-red-alert-3
17600	Out of the Park Baseball 9	http://www.metacritic.com/game/pc/out-of-the-park-baseball-9
17710	Nuclear Dawn	http://www.metacritic.com/game/pc/nuclear-dawn
18040	DeathSpank	http://www.metacritic.com/game/pc/deathspank
18049	Deathspank Pre-order	http://www.metacritic.com/game/pc/deathspank
18050	DeathSpank: Thongs Of Virtue	http://www.metacritic.com/game/pc/deathspank-thongs-of-virtue
18070	The Baconing	http://www.metacritic.com/game/pc/the-baconing
18110	Shattered Horizon	http://www.metacritic.com/game/pc/shattered-horizon
18120	Unstoppable Gorg	http://www.metacritic.com/game/pc/unstoppable-gorg
18400	Crazy Machines 2	http://www.metacritic.com/game/pc/crazy-machines-2
18420	Crazy Machines	http://www.metacritic.com/game/pc/crazy-machines-the-wacky-contraptions-game
18430	Crazy Machines 1.5	http://www.metacritic.com/game/pc/crazy-machines-the-wacky-contraptions-game
18450	Crazy Machines 1.5 New from the Lab	http://www.metacritic.com/game/pc/crazy-machines-the-wacky-contraptions-game
18460	Crazy Machines 1.5 Inventors Training Camp	http://www.metacritic.com/game/pc/crazy-machines-the-wacky-contraptions-game
18470	Helldorado	http://www.metacritic.com/game/pc/helldorado
18480	Mata Hari	http://www.metacritic.com/game/pc/mata-hari-betrayal-is-only-a-kiss-away
18490	The Whispered World	http://www.metacritic.com/game/pc/the-whispered-world
18500	Defense Grid: The Awakening	http://www.metacritic.com/game/pc/defense-grid-the-awakening
18510	Defense Grid: The Awakening Demo	http://www.metacritic.com/game/pc/defense-grid-the-awakening
18700	And Yet It Moves	http://www.metacritic.com/game/pc/and-yet-it-moves
18710	And Yet it Moves - Demo	http://www.metacritic.com/game/pc/and-yet-it-moves
19030	Rocket Knight	http://www.metacritic.com/game/pc/rocket-knight
19060	Rocket Knight Demo	http://www.metacritic.com/game/pc/rocket-knight
19810	The Sum of All Fears	http://www.metacritic.com/game/pc/the-sum-of-all-fears
19830	Tom Clancy's Rainbow Six 3: Gold Edition	http://www.metacritic.com/game/pc/tom-clancys-rainbow-six
19930	The Settlers: Rise of an Empire Gold Edition  	http://www.metacritic.com/game/pc/the-settlers-rise-of-an-empire
19980	Prince of Persia	http://www.metacritic.com/game/pc/prince-of-persia
20510	S.T.A.L.K.E.R.: Clear Sky	http://www.metacritic.com/game/pc/stalker-clear-sky
20530	Red Faction	http://www.metacritic.com/game/pc/red-faction
20550	Red Faction II	http://www.metacritic.com/game/pc/red-faction-ii
20710	Mr. Robot	http://www.metacritic.com/game/pc/mr-robot
20730	Mr. Robot Demo	http://www.metacritic.com/game/pc/mr-robot
20820	Shatter	http://www.metacritic.com/game/pc/shatter
20900	The Witcher: Enhanced Edition	http://www.metacritic.com/game/pc/the-witcher-enhanced-edition
21000	LEGO Batman: The Videogame	http://www.metacritic.com/game/pc/lego-batman-the-videogame
21130	Lego Harry Potter	http://www.metacritic.com/game/pc/lego-harry-potter-years-1-4
21640	FLOCK!	http://www.metacritic.com/game/pc/flock!
21650	FLOCK! Demo	http://www.metacritic.com/game/pc/flock!
21660	Street Fighter IV	http://www.metacritic.com/game/pc/street-fighter-iv
21730	CSI: Hard Evidence	http://www.metacritic.com/game/pc/csi-crime-scene-investigation-hard-evidence
21750	CSI: NY - The Game	http://www.metacritic.com/game/pc/csi-ny
21760	World in Conflict	http://www.metacritic.com/game/pc/world-in-conflict
21800	Tom Clancy's EndWar	http://www.metacritic.com/game/pc/tom-clancys-endwar
21900	Tom Clancy's H.A.W.X.	http://www.metacritic.com/game/pc/tom-clancys-hawx
21910	World in Conflict: Soviet Assault	http://www.metacritic.com/game/pc/world-in-conflict-soviet-assault
21930	Tom Clancy's H.A.W.X. - Demo	http://www.metacritic.com/game/pc/tom-clancys-hawx
21940	World in Conflict - Demo	http://www.metacritic.com/game/pc/world-in-conflict
21970	R.U.S.E	http://www.metacritic.com/game/pc/ruse
22000	World of Goo	http://www.metacritic.com/game/pc/world-of-goo
22010	World of Goo Demo	http://www.metacritic.com/game/pc/world-of-goo
22100	Mount & Blade	http://www.metacritic.com/game/pc/mount-blade
22110	Mount & Blade Demo	http://www.metacritic.com/game/pc/mount-blade
22130	Hearts of Iron II: Complete	http://www.metacritic.com/game/pc/hearts-of-iron-ii
22150	Europa Universalis III Demo	http://www.metacritic.com/game/pc/europa-universalis-iii
22160	Europa Universalis: Rome - Demo	http://www.metacritic.com/game/pc/europa-universalis-rome---vae-victis
22170	Hearts of Iron II Demo	http://www.metacritic.com/game/pc/hearts-of-iron-ii
22200	Zeno Clash	http://www.metacritic.com/game/pc/zeno-clash
22220	Zeno Clash Demo	http://www.metacritic.com/game/pc/zeno-clash
22230	Rock of Ages	http://www.metacritic.com/game/pc/rock-of-ages
22320	The Elder Scrolls III: Morrowind	http://www.metacritic.com/game/pc/the-elder-scrolls-iii-morrowind
22350	BRINK	http://www.metacritic.com/game/pc/brink
22360	BRINK Spec Ops DLC	http://www.metacritic.com/game/pc/brink
22362	BRINK Doom Pack DLC	http://www.metacritic.com/game/pc/brink
22450	Hunted: The Demon's Forge	http://www.metacritic.com/game/pc/hunted-the-demons-forge
22600	Worms Reloaded	http://www.metacritic.com/game/pc/worms-reloaded
22610	Alien Breed: Impact	http://www.metacritic.com/game/pc/alien-breed-impact
22620	Alien Breed: Impact Demo	http://www.metacritic.com/game/pc/alien-breed-impact
22650	Alien Breed 2: Assault	http://www.metacritic.com/game/pc/alien-breed-2-assault
22660	Alien Breed 2: Assault Demo	http://www.metacritic.com/game/pc/alien-breed-2-assault
22670	Alien Breed 3: Descent	http://www.metacritic.com/game/pc/alien-breed-3-descent
22680	Alien Breed 3: Descent Demo	http://www.metacritic.com/game/pc/alien-breed-3-descent
22690	Worms Reloaded Demo	http://www.metacritic.com/game/pc/worms-reloaded
23100	Buccaneer: The Pursuit of Infamy	http://www.metacritic.com/game/pc/buccaneer-the-pursuit-of-infamy
23110	Buccaneer: The Pursuit of Infamy Demo	http://www.metacritic.com/game/pc/buccaneer-the-pursuit-of-infamy
23120	Droplitz	http://www.metacritic.com/game/pc/droplitz
23130	Mole Control	http://www.metacritic.com/game/pc/mole-control
23160	Mole Control - Demo	http://www.metacritic.com/game/pc/mole-control
23200	I-Fluid	http://www.metacritic.com/game/pc/i-fluid
23310	The Last Remnant	http://www.metacritic.com/game/pc/the-last-remnant
23380	Gyromancer	http://www.metacritic.com/game/pc/gyromancer
23400	Imperium Romanum: Gold Edition	http://www.metacritic.com/game/pc/imperium-romanum
23410	Imperium Romanum: Gold Edition Demo	http://www.metacritic.com/game/pc/imperium-romanum
23420	Europa Universalis: Rome - Gold Edition	http://www.metacritic.com/game/pc/europa-universalis-rome---vae-victis
23450	Grand Ages: Rome	http://www.metacritic.com/game/pc/grand-ages-rome
23460	Ceville	http://www.metacritic.com/game/pc/ceville
23470	Grand Ages: Rome - Demo	http://www.metacritic.com/game/pc/grand-ages-rome
23490	Tropico 3 - Steam Special Edition	http://www.metacritic.com/game/pc/tropico-3
23500	Puzzle Quest: Galactrix	http://www.metacritic.com/game/pc/puzzle-quest-galactrix
23530	Earth Defense Force: Insect Armageddon	http://www.metacritic.com/game/pc/earth-defense-force-insect-armageddon
23600	Depths of Peril	http://www.metacritic.com/game/pc/depths-of-peril
23610	Depths of Peril Demo	http://www.metacritic.com/game/pc/depths-of-peril
24200	DC Universe Online	http://www.metacritic.com/game/pc/dc-universe-online
24420	Aquaria	http://www.metacritic.com/game/pc/aquaria
24460	King Arthur - Fallen Champions	http://www.metacritic.com/game/pc/king-arthur-fallen-champions
24480	King Arthur II - The Role-playing Wargame	http://www.metacritic.com/game/pc/king-arthur-ii-the-role-playing-wargame
24500	Dreamkiller	http://www.metacritic.com/game/pc/dreamkiller
24710	Red Alert 3 Demo	http://www.metacritic.com/game/pc/command-conquer-red-alert-3
24720	Spore: Galactic Adventures	http://www.metacritic.com/game/pc/spore-galactic-adventures
24740	Burnout Paradise: The Ultimate Box	http://www.metacritic.com/game/pc/burnout-paradise-the-ultimate-box
24790	Command and Conquer 3: Tiberium Wars	http://www.metacritic.com/game/pc/command-conquer-3-tiberium-wars
24800	Command and Conquer: Red Alert 3 - Uprising	http://www.metacritic.com/game/pc/command-conquer-red-alert-3---uprising
24810	Command and Conquer 3: Kane's Wrath	http://www.metacritic.com/game/pc/command-conquer-3-kanes-wrath
24840	Medal of Honor: Airborne	http://www.metacritic.com/game/pc/medal-of-honor-airborne
24860	Battlefield 2	http://www.metacritic.com/game/pc/battlefield-2
24870	Need for Speed: SHIFT	http://www.metacritic.com/game/pc/need-for-speed-shift
25600	Eschalon: Book 1	http://www.metacritic.com/game/pc/eschalon-book-i
25610	Eschalon: Book I - Demo	http://www.metacritic.com/game/pc/eschalon-book-i
25700	Madballs in...Babo: Invasion	http://www.metacritic.com/game/pc/madballs-in-babo-invasion
25710	Madballs in...Babo: Invasion Demo	http://www.metacritic.com/game/pc/madballs-in-babo-invasion
25800	Europa Universalis III	http://www.metacritic.com/game/pc/europa-universalis-iii
25806	Europa Universalis III: Heir to the Throne	http://www.metacritic.com/game/pc/europa-universalis-iii-heir-to-the-throne
25808	Europa Universalis III: Divine Wind	http://www.metacritic.com/game/pc/europa-universalis-iii-divine-wind
25830	Knights of Honor	http://www.metacritic.com/game/pc/knights-of-honor
25850	Elven Legacy	http://www.metacritic.com/game/pc/elven-legacy
25860	Sword of the Stars	http://www.metacritic.com/game/pc/sword-of-the-stars-a-murder-of-crows
25880	Elven Legacy - Demo	http://www.metacritic.com/game/pc/elven-legacy
25890	Hearts of Iron III	http://www.metacritic.com/game/pc/hearts-of-iron-iii
25900	King's Bounty: The Legend	http://www.metacritic.com/game/pc/kings-bounty-the-legend
25930	East India Company	http://www.metacritic.com/game/pc/east-india-company
25980	Majesty 2	http://www.metacritic.com/game/pc/majesty-2-the-fantasy-kingdom-sim
26000	The Maw	http://www.metacritic.com/game/pc/the-maw
26010	The Maw Demo	http://www.metacritic.com/game/pc/the-maw
26500	Cogs	http://www.metacritic.com/game/pc/cogs
26510	Cogs Demo	http://www.metacritic.com/game/pc/cogs
26800	Braid	http://www.metacritic.com/game/pc/braid
26810	Braid Demo	http://www.metacritic.com/game/pc/braid
26900	Crayon Physics Deluxe	http://www.metacritic.com/game/pc/crayon-physics-deluxe
26910	Crayon Physics Deluxe Demo	http://www.metacritic.com/game/pc/crayon-physics-deluxe
27000	The Path	http://www.metacritic.com/game/pc/the-path
27040	The Path - Prologue	http://www.metacritic.com/game/pc/the-path
27220	Divinity II - Ego Draconis	http://www.metacritic.com/game/pc/divinity-ii-ego-draconis
27330	Blacklight: Tango Down	http://www.metacritic.com/game/pc/blacklight-tango-down
27400	Dangerous High School Girls in Trouble!	http://www.metacritic.com/game/pc/dangerous-high-school-girls-in-trouble
27600	MEVO & the Grooveriders	http://www.metacritic.com/game/pc/mevo-the-grooveriders
27610	MEVO & the Grooveriders Demo	http://www.metacritic.com/game/pc/mevo-the-grooveriders
27900	Twin Sector	http://www.metacritic.com/game/pc/twin-sector
27910	Twin Sector Demo	http://www.metacritic.com/game/pc/twin-sector
27940	Dead Horde	http://www.metacritic.com/game/pc/dead-horde
29160	Blueberry Garden	http://www.metacritic.com/game/pc/blueberry-garden
29170	Blueberry Garden Demo	http://www.metacritic.com/game/pc/blueberry-garden
29180	Osmos	http://www.metacritic.com/game/pc/osmos
29200	Osmos Demo	http://www.metacritic.com/game/pc/osmos
29540	Guild Wars: Game of the Year Edition	http://www.metacritic.com/game/pc/guild-wars
29560	Guild Wars: Factions	http://www.metacritic.com/game/pc/guild-wars-factions
29580	Guild Wars: Nightfall	http://www.metacritic.com/game/pc/guild-wars-nightfall
29600	Guild Wars: Game of the Year	http://www.metacritic.com/game/pc/guild-wars
29610	Guild Wars: Factions	http://www.metacritic.com/game/pc/guild-wars-factions
29630	Guild Wars: Nightfall	http://www.metacritic.com/game/pc/guild-wars-nightfall
29700	Guild Wars: Eye of the North	http://www.metacritic.com/game/pc/guild-wars-eye-of-the-north
29900	Dark Sector	http://www.metacritic.com/game/pc/dark-sector
31120	Wallace & Gromit Ep 3: Muzzled!	http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-3-muzzled!
31130	Wallace & Gromit Ep 4: The Bogey Man	http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-4-the-bogey-man
31170	Tales of Monkey Island: Chapter 1 - Launch of the Screaming Narwhal	http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal
31180	Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay 	http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal
31190	Tales of Monkey Island: Chapter 3 - Lair of the Leviathan 	http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal
31200	Tales of Monkey Island: Chapter 4 - The Trial and Execution of Guybrush Threepwood 	http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal
31210	Tales of Monkey Island: Chapter 5 - Rise of the Pirate God	http://www.metacritic.com/game/pc/tales-of-monkey-island-chapter-1-launch-of-the-screaming-narwhal
31270	Puzzle Agent	http://www.metacritic.com/game/pc/puzzle-agent
31280	Poker Night at the Inventory	http://www.metacritic.com/game/pc/poker-night-at-the-inventory
31289	Poker Night	http://www.metacritic.com/game/pc/poker-night-at-the-inventory
31290	Back to the Future: Ep 1 - It's About Time	http://www.metacritic.com/game/pc/back-to-the-future-the-game---episode-i-its-about-time
31300	Tunnel Rats 1968	http://www.metacritic.com/game/pc/tunnel-rats-1968
31700	Iron Grip: Warlord	http://www.metacritic.com/game/pc/iron-grip-warlord
31710	Iron Grip: Warlord - Demo	http://www.metacritic.com/game/pc/iron-grip-warlord
31800	Nancy Drew: Danger By Design	http://www.metacritic.com/game/pc/nancy-drew-danger-by-design
31810	Nancy Drew: Last Train to Blue Moon Canyon	http://www.metacritic.com/game/pc/nancy-drew-last-train-to-blue-moon-canyon
31820	Nancy Drew: The Haunted Carousel	http://www.metacritic.com/game/pc/nancy-drew-the-haunted-carousel
31830	Nancy Drew: Curse of Blackmoor Manor 	http://www.metacritic.com/game/pc/nancy-drew-curse-of-blackmoor-manor
31840	Nancy Drew: Danger on Deception Island 	http://www.metacritic.com/game/pc/nancy-drew-danger-on-deception-island
31860	Nancy Drew: Legend of the Crystal Skull 	http://www.metacritic.com/game/pc/nancy-drew-legend-of-the-crystal-skull
31880	Nancy Drew: Secret of the Old Clock	http://www.metacritic.com/game/pc/nancy-drew-secret-of-the-old-clock
31900	Nancy Drew: The Creature of Kapu Cave	http://www.metacritic.com/game/pc/nancy-drew-the-creature-of-kapu-cave
31910	Nancy Drew: The Haunting of Castle Malloy	http://www.metacritic.com/game/pc/nancy-drew-the-haunting-of-castle-malloy
31920	Nancy Drew: The Phantom of Venice	http://www.metacritic.com/game/pc/nancy-drew-the-phantom-of-venice
31930	Nancy Drew: The White Wolf of Icicle Creek	http://www.metacritic.com/game/pc/nancy-drew-the-white-wolf-of-icicle-creek
31940	Nancy Drew: Legend of the Crystal Skull Demo	http://www.metacritic.com/game/pc/nancy-drew-legend-of-the-crystal-skull
31950	Nancy Drew: The Creature of Kapu Cave Demo	http://www.metacritic.com/game/pc/nancy-drew-the-creature-of-kapu-cave
31960	Nancy Drew: The Phantom of Venice Demo	http://www.metacritic.com/game/pc/nancy-drew-the-phantom-of-venice
31970	Nancy Drew: The White Wolf of Icicle Creek Demo	http://www.metacritic.com/game/pc/nancy-drew-the-white-wolf-of-icicle-creek
31980	Nancy Drew: Ransom of the Seven Ships 	http://www.metacritic.com/game/pc/nancy-drew-the-ransom-of-the-seven-ships
31990	Nancy Drew: Ransom of the Seven Ships - Demo	http://www.metacritic.com/game/pc/nancy-drew-the-ransom-of-the-seven-ships
32330	LEGO Indiana Jones: The Original Adventures	http://www.metacritic.com/game/pc/lego-indiana-jones-the-original-adventures
32350	Star Wars Starfighter	http://www.metacritic.com/game/pc/star-wars-starfighter
32360	The Secret of Monkey Island: Special Edition	http://www.metacritic.com/game/pc/the-secret-of-monkey-island-special-edition
32370	Star Wars: Knights of the Old Republic	http://www.metacritic.com/game/pc/star-wars-knights-of-the-old-republic
32380	Star Wars Jedi Knight: Dark Forces II	http://www.metacritic.com/game/pc/star-wars-jedi-knight-dark-forces-ii
32410	Lucidity	http://www.metacritic.com/game/pc/lucidity
32420	Star Wars The Clone Wars: Republic Heroes	http://www.metacritic.com/game/pc/star-wars-the-clone-wars-republic-heroes
32430	Star Wars: The Force Unleashed Ultimate Sith Edition	http://www.metacritic.com/game/pc/star-wars-the-force-unleashed---ultimate-sith-edition
32440	Lego Star Wars Saga	http://www.metacritic.com/game/pc/lego-star-wars
32450	Lego Indiana Jones 2	http://www.metacritic.com/game/pc/lego-indiana-jones-2-the-adventure-continues
32460	Monkey Island 2: Special Edition	http://www.metacritic.com/game/pc/monkey-island-2-special-edition-lechucks-revenge
32500	Star Wars: The Force Unleashed II	http://www.metacritic.com/game/pc/star-wars-the-force-unleashed-ii
32510	Lego Star Wars 3: The Clone Wars	http://www.metacritic.com/game/pc/lego-star-wars-iii-the-clone-wars
32640	Delta Force: Land Warrior	http://www.metacritic.com/game/pc/delta-force-land-warrior
32650	Delta Force: Task Force Dagger	http://www.metacritic.com/game/pc/delta-force-task-force-dagger
32660	Delta Force: Xtreme	http://www.metacritic.com/game/pc/delta-force-xtreme
32670	Delta Force: Black Hawk Down	http://www.metacritic.com/game/pc/delta-force-black-hawk-down
32680	Delta Force: Black Hawk Down - Team Sabre	http://www.metacritic.com/game/pc/delta-force---black-hawk-down-team-sabre
32690	Joint Operations: Typhoon Rising	http://www.metacritic.com/game/pc/joint-operations-typhoon-rising
32700	Joint Operations: Escalation	http://www.metacritic.com/game/pc/joint-operations-escalation
32750	Comanche 4	http://www.metacritic.com/game/pc/comanche-4
32800	The Lord of the Rings: War in the North	http://www.metacritic.com/game/pc/the-lord-of-the-rings-war-in-the-north
32900	Restaurant Empire II	http://www.metacritic.com/game/pc/restaurant-empire-ii
33210	Dawn of Discovery	http://www.metacritic.com/game/pc/dawn-of-discovery
33250	Anno 1404	http://www.metacritic.com/game/pc/dawn-of-discovery
33260	Heroes Over Europe	http://www.metacritic.com/game/pc/heroes-over-europe
33320	Prince of Persia: The Forgotten Sands	http://www.metacritic.com/game/pc/prince-of-persia-the-forgotten-sands
33340	Dawn of Discovery - Venice	http://www.metacritic.com/game/pc/dawn-of-discovery-venice
33350	Anno 1404: Venice	http://www.metacritic.com/game/pc/dawn-of-discovery-venice
33390	Zeit²	http://www.metacritic.com/game/pc/zeit-squared
33400	Zeit² Demo	http://www.metacritic.com/game/pc/zeit-squared
33420	Call of Juarez: The Cartel	http://www.metacritic.com/game/pc/call-of-juarez-the-cartel
33440	Driver San Francisco	http://www.metacritic.com/game/pc/driver-san-francisco
33460	From Dust	http://www.metacritic.com/game/pc/from-dust
33560	Tropico 3 - Demo	http://www.metacritic.com/game/pc/tropico-3
33570	Patrician III	http://www.metacritic.com/game/pc/patrician-iii-rise-of-the-hanse
33600	Broken Sword II: The Smoking Mirror	http://www.metacritic.com/game/pc/broken-sword-the-smoking-mirror
33610	Broken Sword III: The Sleeping Dragon	http://www.metacritic.com/game/pc/broken-sword-the-sleeping-dragon
33670	Disciples III: Renaissance	http://www.metacritic.com/game/pc/disciples-iii-renaissance
33990	AlternativA	http://www.metacritic.com/game/pc/alternativa
34030	Napoleon: Total War	http://www.metacritic.com/game/pc/napoleon-total-war
34400	NecroVisioN - Demo	http://www.metacritic.com/game/pc/necrovision
34410	Death to Spies: Moment of Truth	http://www.metacritic.com/game/pc/death-to-spies-moment-of-truth
34440	Sid Meier's Civilization IV	http://www.metacritic.com/game/pc/sid-meiers-civilization-iv
34450	Sid Meier's Civilization IV: Warlords	http://www.metacritic.com/game/pc/sid-meiers-civilization-iv-warlords
34460	Sid Meier's Civilization IV: Beyond the Sword	http://www.metacritic.com/game/pc/sid-meiers-civilization-iv-beyond-the-sword
34470	Sid Meier's Civilization IV: Colonization	http://www.metacritic.com/game/pc/sid-meiers-civilization-iv-colonization
34500	Light of Altair	http://www.metacritic.com/game/pc/light-of-altair
34510	Light of Altair Demo	http://www.metacritic.com/game/pc/light-of-altair
34600	Order of War	http://www.metacritic.com/game/pc/order-of-war
34620	Order of War - Demo	http://www.metacritic.com/game/pc/order-of-war
34630	Massive Assault	http://www.metacritic.com/game/pc/massive-assault
34650	Massive Assault Network 2	http://www.metacritic.com/game/pc/massive-assault-network-2
